date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:43:39	65923/65923	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Jul%202022%2015:40:54%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/blog/blog-v1-4.jpg	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/blog/blog-v1-4.jpg	(from https://mehedi.asiandevelopers.com/govarnex-demo/)
22:43:39	70062/70062	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Jul%202022%2015:41:36%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/blog/blog-v1-5.jpg	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/blog/blog-v1-5.jpg	(from https://mehedi.asiandevelopers.com/govarnex-demo/)
22:43:39	52601/52601	---M--	200	added ('OK')	image/jpeg	date:Sun,%2017%20Jul%202022%2000:16:26%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/resources/event-details-img6.jpg	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/resources/event-details-img6.jpg	(from https://mehedi.asiandevelopers.com/govarnex-demo/event-details.html)
22:43:39	86173/86173	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Jul%202022%2015:42:14%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/blog/blog-v1-6.jpg	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/blog/blog-v1-6.jpg	(from https://mehedi.asiandevelopers.com/govarnex-demo/)
22:43:40	67763/67763	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Jul%202022%2015:42:50%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/blog/blog-v1-7.jpg	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/blog/blog-v1-7.jpg	(from https://mehedi.asiandevelopers.com/govarnex-demo/)
22:43:40	75274/75274	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Jul%202022%2015:43:28%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/blog/blog-v1-8.jpg	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/blog/blog-v1-8.jpg	(from https://mehedi.asiandevelopers.com/govarnex-demo/)
22:43:41	57790/57790	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Jul%202022%2015:45:18%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/blog/blog-v1-10.jpg	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/blog/blog-v1-10.jpg	(from https://mehedi.asiandevelopers.com/govarnex-demo/)
22:43:41	64907/64907	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Jul%202022%2015:44:36%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/blog/blog-v1-9.jpg	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/blog/blog-v1-9.jpg	(from https://mehedi.asiandevelopers.com/govarnex-demo/)
22:43:41	51690/51690	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Jul%202022%2015:46:10%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/blog/blog-v1-11.jpg	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/blog/blog-v1-11.jpg	(from https://mehedi.asiandevelopers.com/govarnex-demo/)
22:43:41	80406/80406	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Jul%202022%2015:46:52%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/blog/blog-v1-12.jpg	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/blog/blog-v1-12.jpg	(from https://mehedi.asiandevelopers.com/govarnex-demo/)
22:43:43	104994/104994	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Jul%202022%2016:17:04%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/blog/blog-standard-img1.jpg	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/blog/blog-standard-img1.jpg	(from https://mehedi.asiandevelopers.com/govarnex-demo/)
22:43:43	109101/109101	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Jul%202022%2016:19:46%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/blog/blog-standard-img5.jpg	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/blog/blog-standard-img5.jpg	(from https://mehedi.asiandevelopers.com/govarnex-demo/)
22:43:44	113173/113173	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Jul%202022%2016:18:36%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/blog/blog-standard-img3.jpg	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/blog/blog-standard-img3.jpg	(from https://mehedi.asiandevelopers.com/govarnex-demo/)
22:43:44	101823/101823	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Jul%202022%2016:19:02%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/blog/blog-standard-img4.jpg	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/blog/blog-standard-img4.jpg	(from https://mehedi.asiandevelopers.com/govarnex-demo/)
22:43:44	9874/9874	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Jul%202022%2020:55:12%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/sidebar/blog-post-img1.jpg	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/sidebar/blog-post-img1.jpg	(from https://mehedi.asiandevelopers.com/govarnex-demo/)
22:43:44	103725/103725	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Jul%202022%2016:17:52%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/blog/blog-standard-img2.jpg	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/blog/blog-standard-img2.jpg	(from https://mehedi.asiandevelopers.com/govarnex-demo/)
22:43:44	10480/10480	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Jul%202022%2020:55:56%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/sidebar/blog-post-img2.jpg	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/sidebar/blog-post-img2.jpg	(from https://mehedi.asiandevelopers.com/govarnex-demo/)
22:43:44	10794/10794	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Jul%202022%2020:56:36%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/sidebar/blog-post-img3.jpg	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/sidebar/blog-post-img3.jpg	(from https://mehedi.asiandevelopers.com/govarnex-demo/)
22:43:45	11516/11516	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Jul%202022%2012:32:20%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/sidebar/photo-gallery-img1.jpg	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/sidebar/photo-gallery-img1.jpg	(from https://mehedi.asiandevelopers.com/govarnex-demo/)
22:43:45	11286/11286	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Jul%202022%2012:33:20%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/sidebar/photo-gallery-img2.jpg	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/sidebar/photo-gallery-img2.jpg	(from https://mehedi.asiandevelopers.com/govarnex-demo/)
22:43:45	9516/9516	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Jul%202022%2012:33:50%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/sidebar/photo-gallery-img3.jpg	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/sidebar/photo-gallery-img3.jpg	(from https://mehedi.asiandevelopers.com/govarnex-demo/)
22:43:46	11776/11776	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Jul%202022%2012:34:26%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/sidebar/photo-gallery-img4.jpg	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/sidebar/photo-gallery-img4.jpg	(from https://mehedi.asiandevelopers.com/govarnex-demo/)
22:43:46	14399/14399	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Jul%202022%2012:35:02%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/sidebar/photo-gallery-img5.jpg	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/sidebar/photo-gallery-img5.jpg	(from https://mehedi.asiandevelopers.com/govarnex-demo/)
22:43:47	12963/12963	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Jul%202022%2012:36:28%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/sidebar/photo-gallery-img6.jpg	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/sidebar/photo-gallery-img6.jpg	(from https://mehedi.asiandevelopers.com/govarnex-demo/)
22:43:48	61600/61600	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Jul%202022%2015:20:04%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/blog/blog-details-img1.jpg	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/blog/blog-details-img1.jpg	(from https://mehedi.asiandevelopers.com/govarnex-demo/blog-details.html)
22:43:48	12937/12937	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Jul%202022%2015:44:12%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/blog/blog-details-img3.jpg	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/blog/blog-details-img3.jpg	(from https://mehedi.asiandevelopers.com/govarnex-demo/blog-details.html)
22:43:48	117875/117875	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Jul%202022%2013:20:20%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/backgrounds/breadcrumb-v1-bg2.jpg	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/backgrounds/breadcrumb-v1-bg2.jpg	(from https://mehedi.asiandevelopers.com/govarnex-demo/blog-details.html)
22:43:48	69142/69142	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Jul%202022%2015:26:02%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/blog/blog-details-img2.jpg	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/blog/blog-details-img2.jpg	(from https://mehedi.asiandevelopers.com/govarnex-demo/blog-details.html)
22:43:49	15244/15244	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Jul%202022%2020:00:12%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/blog/blog-details-img4.jpg	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/blog/blog-details-img4.jpg	(from https://mehedi.asiandevelopers.com/govarnex-demo/blog-details.html)
22:43:50	5280/5280	---M-Z	200	added ('OK')	text/css	date:Sun,%2024%20Jul%202022%2021:36:30%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/css/module-css/10-contact.css	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/css/module-css/10-contact.css	(from https://mehedi.asiandevelopers.com/govarnex-demo/contact.html)
22:43:50	17314/17314	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2024%20Jan%202022%2014:10:22%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/vendors/parallax/parallax.min.js	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/vendors/parallax/parallax.min.js	(from https://mehedi.asiandevelopers.com/govarnex-demo/)
22:43:51	24909/24909	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2011%20Jan%202022%2015:35:20%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/vendors/timepicker/timePicker.js	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/vendors/timepicker/timePicker.js	(from https://mehedi.asiandevelopers.com/govarnex-demo/)
22:43:53	140942/140942	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2011%20Jan%202022%2015:35:18%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/vendors/swiper/swiper.min.js	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/vendors/swiper/swiper.min.js	(from https://mehedi.asiandevelopers.com/govarnex-demo/)
22:43:54	31780/31780	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2011%20Jan%202022%2015:35:20%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/vendors/tiny-slider/tiny-slider.min.js	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/vendors/tiny-slider/tiny-slider.min.js	(from https://mehedi.asiandevelopers.com/govarnex-demo/)
22:43:54	11749/11749	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2011%20Jan%202022%2015:35:20%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/vendors/typed-2.0.11/typed-2.0.11.js	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/vendors/typed-2.0.11/typed-2.0.11.js	(from https://mehedi.asiandevelopers.com/govarnex-demo/)
22:43:55	10383/10383	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2011%20Jan%202022%2015:35:20%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/vendors/vegas/vegas.min.js	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/vendors/vegas/vegas.min.js	(from https://mehedi.asiandevelopers.com/govarnex-demo/)
22:43:55	6300/6300	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2011%20Jan%202022%2015:35:22%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/vendors/wow/wow.js	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/vendors/wow/wow.js	(from https://mehedi.asiandevelopers.com/govarnex-demo/)
22:43:56	15505/15505	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2011%20Jan%202022%2015:35:08%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/vendors/jarallax/jarallax.min.js	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/vendors/jarallax/jarallax.min.js	(from https://mehedi.asiandevelopers.com/govarnex-demo/)
22:43:56	20080/20080	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2025%20Jul%202022%2012:26:00%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/js/custom.js	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/js/custom.js	(from https://mehedi.asiandevelopers.com/govarnex-demo/)
22:44:01	44342/44342	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2011%20Jan%202022%2015:35:16%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/vendors/owl-carousel/owl.carousel.min.js	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/vendors/owl-carousel/owl.carousel.min.js	(from https://mehedi.asiandevelopers.com/govarnex-demo/)
22:44:03	2235/2235	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2011%20Jan%202022%2015:35:22%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/vendors/wnumb/wNumb.min.js	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/vendors/wnumb/wNumb.min.js	(from https://mehedi.asiandevelopers.com/govarnex-demo/)
